rowNum,ids,family,subfamily,genus,subgenus,species,subspecies,scientificNameAuthorship,scientificName,taxonRank
8810,10366,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,cinctiventris,,"Alexander, 1967",Elephantomyia (Elephantomyia) cinctiventris,species
8811,10367,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,clitellaria,,"Alexander, 1929",Elephantomyia (Elephantomyia) clitellaria,species
8812,10368,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,corniculata,,"Ribeiro and Amorim, 2002",Elephantomyia (Elephantomyia) corniculata,species
8813,10369,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,curtirostris,,"Alexander, 1947",Elephantomyia (Elephantomyia) curtirostris,species
8814,10370,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,decincta,,"Alexander, 1962",Elephantomyia (Elephantomyia) decincta,species
8815,10371,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,dietziana,,"Alexander, 1930",Elephantomyia (Elephantomyia) dietziana,species
8816,10372,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,dikopos,,"Alexander, 1974",Elephantomyia (Elephantomyia) dikopos,species
8817,10373,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,distinctior,,"Alexander, 1952",Elephantomyia (Elephantomyia) distinctior,species
8818,10374,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,edwardsi,,"Lackschewitz, 1932",Elephantomyia (Elephantomyia) edwardsi,species
8819,10375,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,filiform,,"(Walker, 1865)",Elephantomyia (Elephantomyia) filiform,species
8820,10376,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,flaveola,,"Pierre, 1924",Elephantomyia (Elephantomyia) flaveola,species
8821,10377,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,flavicolor,,"Alexander, 1958",Elephantomyia (Elephantomyia) flavicolor,species
8822,10378,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,fumipes,,"Alexander, 1928",Elephantomyia (Elephantomyia) fumipes,species
8823,10379,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,fuscodorsata,,"Alexander, 1955",Elephantomyia (Elephantomyia) fuscodorsata,species
8824,10380,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,garrigouana,,"Alexander, 1951",Elephantomyia (Elephantomyia) garrigouana,species
8825,10381,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,gilsonae,,"Boardman, 2020",Elephantomyia (Elephantomyia) gilsonae,species
8826,10382,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,glabrata,,"Alexander, 1956",Elephantomyia (Elephantomyia) glabrata,species
8827,10383,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,grahami,,"Alexander, 1957",Elephantomyia (Elephantomyia) grahami,species
8828,10385,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,hallasana,,"Podenas and Podeniene, 2020",Elephantomyia (Elephantomyia) hallasana,species
8829,10386,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,hargreavesi,,"Alexander, 1930",Elephantomyia (Elephantomyia) hargreavesi,species
8830,10387,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,hokkaidensis,,"Alexander, 1924",Elephantomyia (Elephantomyia) hokkaidensis,species
8831,10388,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,hoogstraaliana,,"Alexander, 1951",Elephantomyia (Elephantomyia) hoogstraaliana,species
8832,10389,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,humilis,,"Alexander, 1931",Elephantomyia (Elephantomyia) humilis,species
8833,10390,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,inaequistyla,,"Alexander, 1974",Elephantomyia (Elephantomyia) inaequistyla,species
8834,10391,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,insolita,,"Alexander, 1940",Elephantomyia (Elephantomyia) insolita,species
8835,10392,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,insularis,,"Edwards, 1912",Elephantomyia (Elephantomyia) insularis,species
8836,10393,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,inulta,,"Alexander, 1938",Elephantomyia (Elephantomyia) inulta,species
8837,10395,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,isakana,,"Alexander, 1955",Elephantomyia (Elephantomyia) isakana,species
8838,10396,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,juquiensis,,"Alexander, 1945",Elephantomyia (Elephantomyia) juquiensis,species
8839,10397,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,krivosheinae,,"Savchenko, 1976",Elephantomyia (Elephantomyia) krivosheinae,species
8840,10398,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,laetifica,,"Alexander, 1960",Elephantomyia (Elephantomyia) laetifica,species
8841,10399,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,laohegouensis,,"Zhang, Li and Yang, 2015",Elephantomyia (Elephantomyia) laohegouensis,species
8842,10400,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,laticincta,,"Alexander, 1970",Elephantomyia (Elephantomyia) laticincta,species
8843,10404,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,luculenta,,"Alexander, 1928",Elephantomyia (Elephantomyia) luculenta,species
8844,10405,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,luteiannulata,chiriquiensis,"Alexander, 1941",Elephantomyia (Elephantomyia) luteiannulata chiriquiensis,subspecies
8845,10406,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,luteiannulata,luteiannulata,"Alexander, 1939",Elephantomyia (Elephantomyia) luteiannulata luteiannulata,subspecies
8846,10407,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,luteipennis,,"Alexander, 1934",Elephantomyia (Elephantomyia) luteipennis,species
8847,10408,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,maculistigma,,"(Enderlein, 1912)",Elephantomyia (Elephantomyia) maculistigma,species
8848,10409,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,meridionalis,,"Alexander, 1913",Elephantomyia (Elephantomyia) meridionalis,species
8849,10410,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,montana,,"Alexander, 1934",Elephantomyia (Elephantomyia) montana,species
8850,10411,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,mossambica,,"Alexander, 1960",Elephantomyia (Elephantomyia) mossambica,species
8851,10412,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,multisignata,,"Alexander, 1965",Elephantomyia (Elephantomyia) multisignata,species
8852,10413,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,multizona,,"Alexander, 1971",Elephantomyia (Elephantomyia) multizona,species
8853,10414,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,neavei,,"Alexander, 1920",Elephantomyia (Elephantomyia) neavei,species
8854,10415,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,niphopoda,,"Alexander, 1971",Elephantomyia (Elephantomyia) niphopoda,species
8855,10416,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,nitidithorax,,"Alexander, 1920",Elephantomyia (Elephantomyia) nitidithorax,species
8856,10417,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,niveipes,,"Alexander, 1964",Elephantomyia (Elephantomyia) niveipes,species
8857,10418,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,orthorhabda,,"Alexander, 1971",Elephantomyia (Elephantomyia) orthorhabda,species
8858,10419,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,ovalistigma,,"Alexander, 1956",Elephantomyia (Elephantomyia) ovalistigma,species
8859,10420,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,palmata,,"Alexander, 1947",Elephantomyia (Elephantomyia) palmata,species
8860,10421,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,panamensis,,"Oosterbroek, 2009",Elephantomyia (Elephantomyia) panamensis,species
8861,10422,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,pauliani,,"Alexander, 1959",Elephantomyia (Elephantomyia) pauliani,species
8862,10423,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,pendleburyi,,"Edwards, 1928",Elephantomyia (Elephantomyia) pendleburyi,species
8863,10424,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,pertenuis,,"Alexander, 1970",Elephantomyia (Elephantomyia) pertenuis,species
8864,10425,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,pictithorax,,"Alexander, 1930",Elephantomyia (Elephantomyia) pictithorax,species
8865,10426,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,pictivena,,"Alexander, 1961",Elephantomyia (Elephantomyia) pictivena,species
8866,10427,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,pictiventris,,"Alexander, 1946",Elephantomyia (Elephantomyia) pictiventris,species
8867,10428,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,pleurolineata,,"Alexander, 1956",Elephantomyia (Elephantomyia) pleurolineata,species
8868,10429,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,plumbea,,"Alexander, 1954",Elephantomyia (Elephantomyia) plumbea,species
8869,10430,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,primitiva,,"Alexander, 1943",Elephantomyia (Elephantomyia) primitiva,species
8870,10431,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,primogenia,,"Alexander, 1948",Elephantomyia (Elephantomyia) primogenia,species
8871,10432,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,pringlei,,"Alexander, 1958",Elephantomyia (Elephantomyia) pringlei,species
8872,10433,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,pseudosimilis,,"Alexander, 1921",Elephantomyia (Elephantomyia) pseudosimilis,species
8873,10435,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,satura,,"Alexander, 1956",Elephantomyia (Elephantomyia) satura,species
8874,10436,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,schwetzi,,"Alexander, 1930",Elephantomyia (Elephantomyia) schwetzi,species
8875,10437,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,scimitar,,"Alexander, 1971",Elephantomyia (Elephantomyia) scimitar,species
8876,10438,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,serotina,,"Alexander, 1930",Elephantomyia (Elephantomyia) serotina,species
8877,10439,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,serrulifera,,"Alexander, 1949",Elephantomyia (Elephantomyia) serrulifera,species
8878,10440,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,setosa,,"Alexander, 1956",Elephantomyia (Elephantomyia) setosa,species
8879,10441,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,setulistyla,,"Alexander, 1938",Elephantomyia (Elephantomyia) setulistyla,species
8880,10443,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,sordidipes,,"Alexander, 1962",Elephantomyia (Elephantomyia) sordidipes,species
8881,10444,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,subhumilis,,"Alexander, 1938",Elephantomyia (Elephantomyia) subhumilis,species
8882,10445,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,subterminalis,,"Alexander, 1954",Elephantomyia (Elephantomyia) subterminalis,species
8883,10446,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,takachihoi,,"Ito, 1948",Elephantomyia (Elephantomyia) takachihoi,species
8884,10447,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,tarsalba,,"Alexander, 1929",Elephantomyia (Elephantomyia) tarsalba,species
8885,10448,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,tenuissima,,"Alexander, 1944",Elephantomyia (Elephantomyia) tenuissima,species
8886,10449,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,tetracantha,,"Alexander, 1954",Elephantomyia (Elephantomyia) tetracantha,species
8887,10450,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,tigriventris,,"Alexander, 1942",Elephantomyia (Elephantomyia) tigriventris,species
8888,10451,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,tomicola,,"Alexander, 1957",Elephantomyia (Elephantomyia) tomicola,species
8889,10452,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,unicincta,,"Alexander, 1962",Elephantomyia (Elephantomyia) unicincta,species
8890,10453,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,vesca,,"Ribeiro and Amorim, 2002",Elephantomyia (Elephantomyia) vesca,species
8891,10454,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,wahlbergi,,"Bergroth, 1888",Elephantomyia (Elephantomyia) wahlbergi,species
8892,10455,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,westwoodi,antillarum,"Alexander, 1933",Elephantomyia (Elephantomyia) westwoodi antillarum,subspecies
8893,10456,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,westwoodi,westwoodi,"Osten Sacken, 1869",Elephantomyia (Elephantomyia) westwoodi westwoodi,subspecies
8894,10458,Limoniidae,Limoniinae,Elephantomyia,Elephantomyia,zonata,,"Savchenko, 1976",Elephantomyia (Elephantomyia) zonata,species
8895,10459,Limoniidae,Limoniinae,Elephantomyia,Elephantomyina,,,"Alexander, 1938",Elephantomyia (Elephantomyina),subgenus
8896,10460,Limoniidae,Limoniinae,Elephantomyia,Elephantomyina,supernumeraria,,"Alexander, 1921",Elephantomyia (Elephantomyina) supernumeraria,species
8897,10461,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,,,"Alexander, 1923",Elephantomyia (Elephantomyodes),subgenus
8898,10462,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,affluens,,"Alexander, 1949",Elephantomyia (Elephantomyodes) affluens,species
8899,10463,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,angusticellula,,"Alexander, 1936",Elephantomyia (Elephantomyodes) angusticellula,species
8900,10464,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,argenteocincta,,"(Walker, 1856)",Elephantomyia (Elephantomyodes) argenteocincta,species
8901,10465,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,argyrophora,,"Alexander, 1947",Elephantomyia (Elephantomyodes) argyrophora,species
8902,10466,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,aurantia,,"Brunetti, 1918",Elephantomyia (Elephantomyodes) aurantia,species
8903,10468,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,brachyrhyncha,,"Alexander, 1947",Elephantomyia (Elephantomyodes) brachyrhyncha,species
8904,10469,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,daedalus,,"Alexander, 1947",Elephantomyia (Elephantomyodes) daedalus,species
8905,10470,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,dayaoshana,,"Lv, Xu and Zhang, 2024",Elephantomyia (Elephantomyodes) dayaoshana,species
8906,10471,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,delectata,,"(Walker, 1864)",Elephantomyia (Elephantomyodes) delectata,species
8907,10472,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,diligens,,"Alexander, 1947",Elephantomyia (Elephantomyodes) diligens,species
8908,10473,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,egregia,,"Meijere, 1913",Elephantomyia (Elephantomyodes) egregia,species
8909,10474,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,fulvithorax,,"Alexander, 1971",Elephantomyia (Elephantomyodes) fulvithorax,species
8910,10475,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,fumicosta,,"Alexander, 1922",Elephantomyia (Elephantomyodes) fumicosta,species
8911,10476,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,fuscomarginata,,"Enderlein, 1912",Elephantomyia (Elephantomyodes) fuscomarginata,species
8912,10477,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,handschini,,"Alexander, 1936",Elephantomyia (Elephantomyodes) handschini,species
8913,10478,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,hyalibasis,,"Alexander, 1947",Elephantomyia (Elephantomyodes) hyalibasis,species
8914,10479,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,infumosa,,"Alexander, 1935",Elephantomyia (Elephantomyodes) infumosa,species
8915,10480,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,mackerrasi,,"Alexander, 1934",Elephantomyia (Elephantomyodes) mackerrasi,species
8916,10481,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,major,major,"Alexander, 1923",Elephantomyia (Elephantomyodes) major major,subspecies
8917,10482,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,major,uniformis,"Alexander, 1923",Elephantomyia (Elephantomyodes) major uniformis,subspecies
8918,10483,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,nana,,"Alexander, 1951",Elephantomyia (Elephantomyodes) nana,species
8919,10484,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,nigriceps,,"Edwards, 1926",Elephantomyia (Elephantomyodes) nigriceps,species
8920,10485,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,nigriclava,,"Edwards, 1933",Elephantomyia (Elephantomyodes) nigriclava,species
8921,10486,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,nigropedata,,"Alexander, 1956",Elephantomyia (Elephantomyodes) nigropedata,species
8922,10487,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,percuneata,,"Alexander, 1973",Elephantomyia (Elephantomyodes) percuneata,species
8923,10488,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,ruapehuensis,,"Alexander, 1923",Elephantomyia (Elephantomyodes) ruapehuensis,species
8924,10489,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,samarensis,,"Alexander, 1925",Elephantomyia (Elephantomyodes) samarensis,species
8925,10490,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,sophiarum,,"Ito, 1948",Elephantomyia (Elephantomyodes) sophiarum,species
8926,10491,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,suffusa,,"Alexander, 1971",Elephantomyia (Elephantomyodes) suffusa,species
8927,10492,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,tasmaniensis,barringtonia,"Alexander, 1928",Elephantomyia (Elephantomyodes) tasmaniensis barringtonia,subspecies
8928,10493,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,tasmaniensis,tasmaniensis,"Alexander, 1928",Elephantomyia (Elephantomyodes) tasmaniensis tasmaniensis,subspecies
8929,10494,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,tayloriana,,"Alexander, 1935",Elephantomyia (Elephantomyodes) tayloriana,species
8930,10495,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,tianmushana,,"Zhang, Li and Yang, 2015",Elephantomyia (Elephantomyodes) tianmushana,species
8931,10497,Limoniidae,Limoniinae,Elephantomyia,Elephantomyodes,zealandica,,"Edwards, 1923",Elephantomyia (Elephantomyodes) zealandica,species
8932,10500,Limoniidae,Limoniinae,Elephantomyia,Xenoelephantomyia,,,"Alexander, 1965",Elephantomyia (Xenoelephantomyia),subgenus
8933,10501,Limoniidae,Limoniinae,Elephantomyia,Xenoelephantomyia,penai,,"Alexander, 1965",Elephantomyia (Xenoelephantomyia) penai,species
8934,10503,Limoniidae,Limoniinae,Elliptera,,,,"Schiner, 1863",Elliptera,genus
8935,10504,Limoniidae,Limoniinae,Elliptera,,astigmatica,,"Alexander, 1912",Elliptera astigmatica,species
8936,10505,Limoniidae,Limoniinae,Elliptera,,clausa,,"Osten Sacken, 1877",Elliptera clausa,species
8937,10506,Limoniidae,Limoniinae,Elliptera,,coloradensis,,"Alexander, 1920",Elliptera coloradensis,species
8938,10507,Limoniidae,Limoniinae,Elliptera,,hungarica,,"Madarassy, 1881",Elliptera hungarica,species
8939,10508,Limoniidae,Limoniinae,Elliptera,,illini,,"Alexander, 1920",Elliptera illini,species
8940,10509,Limoniidae,Limoniinae,Elliptera,,jacoti,,"Alexander, 1925",Elliptera jacoti,species
8941,10510,Limoniidae,Limoniinae,Elliptera,,mongolica,,"Podeniene, Podenas and Gelhaus, 2021",Elliptera mongolica,species
8942,10511,Limoniidae,Limoniinae,Elliptera,,omissa,,"Schiner, 1863",Elliptera omissa,species
8943,10513,Limoniidae,Limoniinae,Elliptera,,tennessa,,"Alexander, 1926",Elliptera tennessa,species
8944,10514,Limoniidae,Limoniinae,Elliptera,,usingeri,,"Alexander, 1966",Elliptera usingeri,species
8945,10515,Limoniidae,Limoniinae,Elliptera,,zipanguensis,taiwanicola,"Alexander, 1934",Elliptera zipanguensis taiwanicola,subspecies
8946,10516,Limoniidae,Limoniinae,Elliptera,,zipanguensis,zipanguensis,"Alexander, 1924",Elliptera zipanguensis zipanguensis,subspecies
8947,10518,Limoniidae,Limoniinae,Geranomyia,,,,"Haliday, 1833",Geranomyia,genus
8948,10519,Limoniidae,Limoniinae,Geranomyia,,ablusa,,"(Alexander, 1967)",Geranomyia ablusa,species
8949,10520,Limoniidae,Limoniinae,Geranomyia,,advena,,"(Alexander, 1954)",Geranomyia advena,species
8950,10521,Limoniidae,Limoniinae,Geranomyia,,aequabilis,aequabilis,"Alexander, 1923",Geranomyia aequabilis aequabilis,subspecies
8951,10522,Limoniidae,Limoniinae,Geranomyia,,aequabilis,deplexa,"(Alexander, 1941)",Geranomyia aequabilis deplexa,subspecies
8952,10523,Limoniidae,Limoniinae,Geranomyia,,aeruginosa,,"(Alexander, 1972)",Geranomyia aeruginosa,species
8953,10524,Limoniidae,Limoniinae,Geranomyia,,alberticola,,"(Alexander, 1956)",Geranomyia alberticola,species
8954,10525,Limoniidae,Limoniinae,Geranomyia,,albilabris,,"(Edwards, 1931)",Geranomyia albilabris,species
8955,10526,Limoniidae,Limoniinae,Geranomyia,,alpestris,,"(Alexander, 1930)",Geranomyia alpestris,species
8956,10527,Limoniidae,Limoniinae,Geranomyia,,amblytylos,,"(Alexander, 1964)",Geranomyia amblytylos,species
8957,10528,Limoniidae,Limoniinae,Geranomyia,,amoenalis,,"(Alexander, 1945)",Geranomyia amoenalis,species
